subject	blocknum	blocktype	preDT	trialnum	trialtype	congruency	response	correct	latency	stimulusnumber1	Mcorrect	RelTrial	RunType
38	48	2	0	15	0	0	47	1	571	1	1	1	0
38	48	2	0	16	1	666	49	1	724	1	1	0	0
38	52	2	0	4	0	1	47	1	629	1	1	1	0
38	52	2	0	5	0	1	49	1	420	1	1	1	0
38	52	2	0	6	0	1	49	1	370	1	1	1	0
38	52	2	0	7	0	0	49	1	379	1	1	1	0
38	52	2	0	8	0	0	49	1	388	1	1	1	0
38	52	2	0	9	0	1	47	1	476	1	1	1	0
38	52	2	0	10	0	0	49	1	400	1	1	1	0
38	52	2	0	11	0	0	47	1	416	1	1	1	0
38	52	2	0	12	0	1	49	1	470	1	1	1	0
38	52	2	0	13	0	1	47	1	531	1	1	1	0
38	52	2	0	14	0	0	47	1	518	1	1	1	0
38	52	2	0	15	0	0	47	1	576	1	1	1	0
38	52	2	0	16	1	666	47	1	665	1	1	0	0
38	9	0	0	3	1	666	49	1	930	1	1	0	1
38	21	0	0	3	1	666	49	1	1055	1	1	0	1
38	26	0	0	3	1	666	47	1	723	1	1	0	1
38	31	0	0	3	1	666	47	1	777	1	1	0	1
38	37	0	0	3	1	666	47	1	944	1	1	0	1
38	46	0	0	3	1	666	49	1	979	1	1	0	1
38	53	0	0	3	1	666	49	1	774	1	1	0	1
38	12	1	0	5	0	0	49	1	598	1	0	1	2
38	12	1	0	6	0	1	47	1	446	1	0	1	2
38	12	1	0	7	0	0	47	1	708	1	0	1	2
38	12	1	0	8	0	1	49	1	479	1	0	1	2
38	12	1	0	9	0	0	47	1	428	1	0	1	2
38	12	1	0	10	0	0	49	1	563	1	0	1	2
38	12	1	0	11	0	1	49	1	452	1	0	1	2
38	12	1	0	12	0	0	47	1	689	1	0	1	2
38	12	1	0	13	0	0	49	1	485	1	0	1	2
38	12	1	0	14	0	1	47	1	481	1	0	1	2
38	12	1	0	15	0	1	49	1	462	1	0	1	2
38	12	1	0	16	0	1	47	1	451	1	0	1	2
38	12	1	0	17	1	666	47	0	1409	1	0	0	2
38	20	1	0	5	0	1	49	1	571	1	1	1	2
38	20	1	0	6	0	0	47	1	467	1	1	1	2
38	20	1	0	7	0	0	49	1	552	1	1	1	2
38	20	1	0	8	0	1	49	1	425	1	1	1	2
38	20	1	0	9	0	1	47	1	456	1	1	1	2
38	20	1	0	10	0	0	47	1	541	1	1	1	2
38	20	1	0	11	0	1	47	1	855	1	1	1	2
38	20	1	0	12	0	1	47	1	572	1	1	1	2
38	20	1	0	13	0	1	49	1	461	1	1	1	2
38	20	1	0	14	0	0	49	1	539	1	1	1	2
38	20	1	0	15	0	0	49	1	525	1	1	1	2
38	20	1	0	16	0	0	47	1	535	1	1	1	2
38	20	1	0	17	1	666	49	1	793	1	1	0	2
38	28	1	0	5	0	0	49	1	483	1	1	1	2
38	28	1	0	6	0	1	47	1	535	1	1	1	2
38	28	1	0	7	0	0	47	1	633	1	1	1	2
38	28	1	0	8	0	1	47	1	719	1	1	1	2
38	28	1	0	9	0	1	49	1	506	1	1	1	2
38	28	1	0	10	0	1	49	1	421	1	1	1	2
38	28	1	0	11	0	0	49	1	380	1	1	1	2
38	28	1	0	12	0	1	49	1	397	1	1	1	2
38	28	1	0	13	0	0	49	1	436	1	1	1	2
38	28	1	0	14	0	1	47	1	658	1	1	1	2
38	28	1	0	15	0	0	47	1	584	1	1	1	2
38	28	1	0	16	0	0	47	1	536	1	1	1	2
38	28	1	0	17	1	666	49	1	1050	1	1	0	2
38	35	1	0	5	0	0	49	1	610	1	0	1	2
38	35	1	0	6	0	0	47	1	481	1	0	1	2
38	35	1	0	7	0	1	49	1	518	1	0	1	2
38	35	1	0	8	0	1	47	1	465	1	0	1	2
38	35	1	0	9	0	1	49	1	454	1	0	1	2
38	35	1	0	10	0	1	47	1	587	1	0	1	2
38	35	1	0	11	0	0	49	1	1331	1	0	1	2
38	35	1	0	12	0	0	47	1	454	1	0	1	2
38	35	1	0	13	0	1	49	1	579	1	0	1	2
38	35	1	0	14	0	0	49	1	492	1	0	1	2
38	35	1	0	15	0	0	47	1	632	1	0	1	2
38	35	1	0	16	0	1	47	1	734	1	0	1	2
38	35	1	0	17	1	666	47	0	1248	1	0	0	2
38	39	1	0	5	0	0	49	1	605	1	0	1	2
38	39	1	0	6	0	1	47	1	508	1	0	1	2
38	39	1	0	7	0	1	47	1	504	1	0	1	2
38	39	1	0	8	0	1	49	1	355	1	0	1	2
38	39	1	0	9	0	0	47	1	428	1	0	1	2
38	39	1	0	10	0	0	49	1	411	1	0	1	2
38	39	1	0	11	0	0	49	1	514	1	0	1	2
38	39	1	0	12	0	0	47	1	534	1	0	1	2
38	39	1	0	13	0	1	49	1	576	1	0	1	2
38	39	1	0	14	0	0	47	1	648	1	0	1	2
38	39	1	0	15	0	1	49	1	591	1	0	1	2
38	39	1	0	16	0	1	47	1	814	1	0	1	2
38	39	1	0	17	1	666	47	0	1294	1	0	0	2
38	49	1	0	5	0	1	47	1	517	1	0	1	2
38	49	1	0	6	0	0	49	1	416	1	0	1	2
38	49	1	0	7	0	1	49	1	383	1	0	1	2
38	49	1	0	8	0	0	47	1	502	1	0	1	2
38	49	1	0	9	0	0	49	1	634	1	0	1	2
38	49	1	0	10	0	1	49	1	408	1	0	1	2
38	49	1	0	11	0	0	47	1	511	1	0	1	2
38	49	1	0	12	0	0	49	1	450	1	0	1	2
38	49	1	0	13	0	0	47	1	704	1	0	1	2
38	49	1	0	14	0	1	47	1	435	1	0	1	2
38	49	1	0	15	0	1	49	1	497	1	0	1	2
38	49	1	0	16	0	1	49	0	477	1	0	1	2
38	49	1	0	18	1	666	0	0	1750	1	0	0	2
38	54	1	0	5	0	1	49	1	467	1	0	1	2
38	54	1	0	6	0	0	49	1	431	1	0	1	2
38	54	1	0	7	0	1	49	1	430	1	0	1	2
38	54	1	0	8	0	1	47	1	605	1	0	1	2
38	54	1	0	9	0	0	49	1	628	1	0	1	2
38	54	1	0	10	0	0	47	1	595	1	0	1	2
38	54	1	0	11	0	1	49	1	667	1	0	1	2
38	54	1	0	12	0	1	47	1	903	1	0	1	2
38	54	1	0	13	0	0	47	1	459	1	0	1	2
38	54	1	0	14	0	0	49	1	576	1	0	1	2
38	54	1	0	15	0	1	47	1	704	1	0	1	2
38	54	1	0	16	0	0	47	1	628	1	0	1	2
38	54	1	0	17	1	666	49	0	698	1	0	0	2
38	10	2	4	3	0	1	49	0	910	1	1	0	0
38	10	2	4	5	0	1	49	1	640	1	1	0	0
38	10	2	4	6	0	0	47	1	679	1	1	0	0
38	10	2	4	7	0	0	49	1	659	1	1	0	0
38	10	2	4	9	0	1	47	1	1185	1	1	1	0
38	10	2	4	10	0	0	47	1	489	1	1	1	0
38	10	2	4	11	0	1	49	1	581	1	1	1	0
38	10	2	4	12	0	1	47	1	430	1	1	1	0
38	10	2	4	13	0	0	47	1	437	1	1	1	0
38	10	2	4	14	0	1	47	1	507	1	1	1	0
38	10	2	4	15	0	0	49	1	638	1	1	1	0
38	10	2	4	16	0	1	49	1	644	1	1	1	0
38	10	2	4	17	0	1	49	1	514	1	1	1	0
38	10	2	4	18	0	0	49	1	437	1	1	1	0
38	10	2	4	19	0	0	49	1	411	1	1	1	0
38	10	2	4	20	0	0	47	1	482	1	1	1	0
38	10	2	4	21	1	666	47	1	879	1	1	0	0
38	17	2	4	3	0	1	47	1	979	1	0	0	0
38	17	2	4	4	0	0	47	1	524	1	0	0	0
38	17	2	4	5	0	0	49	1	631	1	0	0	0
38	17	2	4	6	0	1	49	1	821	1	0	0	0
38	17	2	4	8	0	1	49	1	527	1	0	1	0
38	17	2	4	9	0	0	49	1	377	1	0	1	0
38	17	2	4	10	0	1	47	1	434	1	0	1	0
38	17	2	4	11	0	0	47	1	400	1	0	1	0
38	17	2	4	12	0	0	47	1	367	1	0	1	0
38	17	2	4	13	0	1	49	1	440	1	0	1	0
38	17	2	4	14	0	1	47	1	534	1	0	1	0
38	17	2	4	15	0	0	49	1	712	1	0	1	0
38	17	2	4	16	0	0	49	1	571	1	0	1	0
38	17	2	4	17	0	0	47	1	564	1	0	1	0
38	17	2	4	18	0	1	47	1	533	1	0	1	0
38	17	2	4	19	0	1	49	1	487	1	0	1	0
38	17	2	4	20	1	666	47	0	667	1	0	0	0
38	23	2	4	3	0	0	47	1	818	1	1	0	0
38	23	2	4	4	0	1	49	1	360	1	1	0	0
38	23	2	4	5	0	0	49	1	506	1	1	0	0
38	23	2	4	6	0	1	47	1	429	1	1	0	0
38	23	2	4	8	0	0	49	1	441	1	1	1	0
38	23	2	4	9	0	1	47	1	431	1	1	1	0
38	23	2	4	10	0	1	49	1	430	1	1	1	0
38	23	2	4	11	0	0	49	1	389	1	1	1	0
38	23	2	4	12	0	0	49	1	428	1	1	1	0
38	23	2	4	13	0	1	49	1	403	1	1	1	0
38	23	2	4	14	0	1	47	1	483	1	1	1	0
38	23	2	4	15	0	1	47	1	422	1	1	1	0
38	23	2	4	16	0	1	49	1	525	1	1	1	0
38	23	2	4	17	0	0	47	1	592	1	1	1	0
38	23	2	4	18	0	0	47	1	728	1	1	1	0
38	23	2	4	19	0	0	47	1	387	1	1	1	0
38	23	2	4	20	1	666	47	1	778	1	1	0	0
38	32	2	4	3	0	0	49	1	530	1	1	0	0
38	32	2	4	4	0	1	49	1	596	1	1	0	0
38	32	2	4	5	0	1	47	1	469	1	1	0	0
38	32	2	4	6	0	0	47	1	457	1	1	0	0
38	32	2	4	8	0	0	47	1	625	1	1	1	0
38	32	2	4	9	0	1	49	1	456	1	1	1	0
38	32	2	4	10	0	0	49	1	461	1	1	1	0
38	32	2	4	11	0	1	47	1	642	1	1	1	0
38	32	2	4	12	0	0	47	1	552	1	1	1	0
38	32	2	4	13	0	1	47	1	418	1	1	1	0
38	32	2	4	14	0	0	47	1	505	1	1	1	0
38	32	2	4	15	0	0	49	1	484	1	1	1	0
38	32	2	4	16	0	1	49	0	528	1	1	1	0
38	32	2	4	18	0	1	49	1	690	1	1	1	0
38	32	2	4	19	0	1	49	1	566	1	1	1	0
38	32	2	4	20	0	0	49	1	559	1	1	1	0
38	32	2	4	21	1	666	47	1	824	1	1	0	0
38	42	2	4	3	0	1	49	1	576	1	1	0	0
38	42	2	4	4	0	1	47	1	401	1	1	0	0
38	42	2	4	5	0	0	47	1	400	1	1	0	0
38	42	2	4	6	0	0	49	1	600	1	1	0	0
38	42	2	4	8	0	1	47	1	1007	1	1	1	0
38	42	2	4	9	0	0	49	1	503	1	1	1	0
38	42	2	4	10	0	0	49	1	490	1	1	1	0
38	42	2	4	11	0	0	47	1	486	1	1	1	0
38	42	2	4	12	0	1	47	1	442	1	1	1	0
38	42	2	4	13	0	0	49	1	480	1	1	1	0
38	42	2	4	14	0	1	49	1	516	1	1	1	0
38	42	2	4	15	0	1	47	1	471	1	1	1	0
38	42	2	4	16	0	0	47	1	532	1	1	1	0
38	42	2	4	17	0	1	49	1	487	1	1	1	0
38	42	2	4	18	0	1	49	1	458	1	1	1	0
38	42	2	4	19	0	0	47	1	496	1	1	1	0
38	42	2	4	20	1	666	47	1	916	1	1	0	0
38	47	2	4	3	0	1	47	1	516	1	1	0	0
38	47	2	4	4	0	0	47	1	487	1	1	0	0
38	47	2	4	5	0	1	49	1	485	1	1	0	0
38	47	2	4	6	0	0	49	1	503	1	1	0	0
38	47	2	4	8	0	1	49	1	590	1	1	1	0
38	47	2	4	9	0	1	47	1	607	1	1	1	0
38	47	2	4	10	0	0	49	1	510	1	1	1	0
38	47	2	4	11	0	1	47	0	457	1	1	1	0
38	47	2	4	13	0	0	47	1	646	1	1	1	0
38	47	2	4	14	0	1	47	1	500	1	1	1	0
38	47	2	4	15	0	1	47	1	647	1	1	1	0
38	47	2	4	16	0	0	49	1	445	1	1	1	0
38	47	2	4	17	0	0	47	1	499	1	1	1	0
38	47	2	4	18	0	0	47	1	462	1	1	1	0
38	47	2	4	19	0	1	49	1	500	1	1	1	0
38	47	2	4	20	0	0	49	1	479	1	1	1	0
38	47	2	4	21	1	666	47	1	916	1	1	0	0
38	55	2	4	3	0	1	49	1	464	1	1	0	0
38	55	2	4	4	0	0	47	1	533	1	1	0	0
38	55	2	4	5	0	1	47	1	567	1	1	0	0
38	55	2	4	6	0	0	49	1	528	1	1	0	0
38	55	2	4	8	0	0	49	1	457	1	1	1	0
38	55	2	4	9	0	0	49	1	374	1	1	1	0
38	55	2	4	10	0	0	47	1	454	1	1	1	0
38	55	2	4	11	0	1	49	1	564	1	1	1	0
38	55	2	4	12	0	0	49	1	397	1	1	1	0
38	55	2	4	13	0	1	49	1	469	1	1	1	0
38	55	2	4	14	0	0	47	1	474	1	1	1	0
38	55	2	4	15	0	0	47	1	422	1	1	1	0
38	55	2	4	16	0	1	49	1	613	1	1	1	0
38	55	2	4	17	0	1	47	1	549	1	1	1	0
38	55	2	4	18	0	1	47	1	430	1	1	1	0
38	55	2	4	19	0	1	47	1	429	1	1	1	0
38	55	2	4	20	1	666	49	1	844	1	1	0	0
38	11	0	4	3	0	0	49	1	896	1	1	0	1
38	11	0	4	4	0	0	47	1	1052	1	1	0	1
38	11	0	4	5	0	1	49	1	657	1	1	0	1
38	11	0	4	6	0	1	47	1	518	1	1	0	1
38	11	0	4	7	1	666	47	1	697	1	1	0	1
38	19	0	4	3	0	1	49	1	526	1	0	0	1
38	19	0	4	4	0	0	49	1	473	1	0	0	1
38	19	0	4	5	0	1	47	1	566	1	0	0	1
38	19	0	4	6	0	0	47	1	550	1	0	0	1
38	19	0	4	7	1	666	47	0	576	1	0	0	1
38	27	0	4	3	0	1	47	1	1047	1	1	0	1
38	27	0	4	4	0	0	47	1	453	1	1	0	1
38	27	0	4	5	0	0	49	1	426	1	1	0	1
38	27	0	4	6	0	1	49	1	369	1	1	0	1
38	27	0	4	7	1	666	47	1	762	1	1	0	1
38	33	0	4	3	0	1	47	1	1018	1	1	0	1
38	33	0	4	4	0	0	47	1	337	1	1	0	1
38	33	0	4	5	0	0	49	1	411	1	1	0	1
38	33	0	4	6	0	1	49	1	354	1	1	0	1
38	33	0	4	7	1	666	47	1	787	1	1	0	1
38	38	0	4	3	0	1	47	1	854	1	1	0	1
38	38	0	4	4	0	1	49	1	348	1	1	0	1
38	38	0	4	5	0	0	47	1	462	1	1	0	1
38	38	0	4	6	0	0	49	1	355	1	1	0	1
38	38	0	4	7	1	666	49	1	924	1	1	0	1
38	45	0	4	3	0	0	49	1	454	1	1	0	1
38	45	0	4	4	0	1	47	1	508	1	1	0	1
38	45	0	4	5	0	0	47	1	447	1	1	0	1
38	45	0	4	6	0	1	49	1	621	1	1	0	1
38	45	0	4	7	1	666	49	1	972	1	1	0	1
38	51	0	4	3	0	0	47	1	498	1	1	0	1
38	51	0	4	4	0	0	49	1	406	1	1	0	1
38	51	0	4	5	0	1	47	1	437	1	1	0	1
38	51	0	4	6	0	1	49	1	411	1	1	0	1
38	51	0	4	7	1	666	47	1	602	1	1	0	1
38	13	1	4	3	0	0	49	1	548	1	1	0	2
38	13	1	4	4	0	1	47	1	1045	1	1	0	2
38	13	1	4	5	0	0	47	1	459	1	1	0	2
38	13	1	4	6	0	1	49	1	616	1	1	0	2
38	13	1	4	9	0	0	49	1	642	1	1	1	2
38	13	1	4	10	0	1	47	1	840	1	1	1	2
38	13	1	4	11	0	1	49	1	630	1	1	1	2
38	13	1	4	12	0	0	47	1	836	1	1	1	2
38	13	1	4	13	0	0	49	1	339	1	1	1	2
38	13	1	4	14	0	1	47	1	509	1	1	1	2
38	13	1	4	15	0	0	47	1	1008	1	1	1	2
38	13	1	4	16	0	0	49	1	463	1	1	1	2
38	13	1	4	17	0	0	47	1	517	1	1	1	2
38	13	1	4	18	0	1	47	1	559	1	1	1	2
38	13	1	4	19	0	1	49	1	465	1	1	1	2
38	13	1	4	20	0	1	49	1	462	1	1	1	2
38	13	1	4	21	1	666	49	1	995	1	1	0	2
38	16	1	4	3	0	1	47	1	690	1	1	0	2
38	16	1	4	4	0	1	49	1	606	1	1	0	2
38	16	1	4	5	0	0	49	1	701	1	1	0	2
38	16	1	4	6	0	0	47	1	520	1	1	0	2
38	16	1	4	9	0	1	47	1	669	1	1	1	2
38	16	1	4	10	0	1	47	1	426	1	1	1	2
38	16	1	4	11	0	0	49	1	441	1	1	1	2
38	16	1	4	12	0	0	49	1	366	1	1	1	2
38	16	1	4	13	0	1	49	1	383	1	1	1	2
38	16	1	4	14	0	1	49	1	527	1	1	1	2
38	16	1	4	15	0	0	49	0	386	1	1	1	2
38	16	1	4	17	0	0	47	1	745	1	1	1	2
38	16	1	4	18	0	1	47	1	403	1	1	1	2
38	16	1	4	19	0	1	49	1	531	1	1	1	2
38	16	1	4	20	0	0	47	1	701	1	1	1	2
38	16	1	4	21	0	0	49	1	513	1	1	1	2
38	16	1	4	22	1	666	49	1	860	1	1	0	2
38	24	1	4	3	0	0	49	1	512	1	1	0	2
38	24	1	4	4	0	1	49	1	555	1	1	0	2
38	24	1	4	5	0	1	47	1	428	1	1	0	2
38	24	1	4	6	0	0	47	1	387	1	1	0	2
38	24	1	4	9	0	0	47	1	692	1	1	1	2
38	24	1	4	10	0	1	47	1	368	1	1	1	2
38	24	1	4	11	0	0	47	1	497	1	1	1	2
38	24	1	4	12	0	1	49	1	500	1	1	1	2
38	24	1	4	13	0	0	49	1	352	1	1	1	2
38	24	1	4	14	0	1	47	1	521	1	1	1	2
38	24	1	4	15	0	0	47	1	508	1	1	1	2
38	24	1	4	16	0	1	49	1	535	1	1	1	2
38	24	1	4	17	0	1	47	1	481	1	1	1	2
38	24	1	4	18	0	1	49	1	518	1	1	1	2
38	24	1	4	19	0	0	49	1	496	1	1	1	2
38	24	1	4	20	0	0	49	1	396	1	1	1	2
38	24	1	4	21	1	666	47	1	709	1	1	0	2
38	34	1	4	3	0	0	47	1	783	1	1	0	2
38	34	1	4	4	0	0	49	1	526	1	1	0	2
38	34	1	4	5	0	1	47	1	641	1	1	0	2
38	34	1	4	6	0	1	49	1	583	1	1	0	2
38	34	1	4	9	0	1	47	1	911	1	1	1	2
38	34	1	4	10	0	0	47	1	522	1	1	1	2
38	34	1	4	11	0	1	47	1	445	1	1	1	2
38	34	1	4	12	0	0	49	1	947	1	1	1	2
38	34	1	4	13	0	0	47	1	565	1	1	1	2
38	34	1	4	14	0	1	47	1	670	1	1	1	2
38	34	1	4	15	0	1	49	1	891	1	1	1	2
38	34	1	4	16	0	0	49	1	471	1	1	1	2
38	34	1	4	17	0	0	49	1	388	1	1	1	2
38	34	1	4	18	0	0	47	1	428	1	1	1	2
38	34	1	4	19	0	1	49	1	594	1	1	1	2
38	34	1	4	20	0	1	49	1	394	1	1	1	2
38	34	1	4	21	1	666	47	1	843	1	1	0	2
38	40	1	4	3	0	0	49	1	770	1	1	0	2
38	40	1	4	4	0	1	47	1	442	1	1	0	2
38	40	1	4	5	0	1	49	1	993	1	1	0	2
38	40	1	4	6	0	0	47	1	496	1	1	0	2
38	40	1	4	9	0	1	49	1	781	1	1	1	2
38	40	1	4	10	0	1	49	0	350	1	1	1	2
38	40	1	4	12	0	1	47	1	686	1	1	1	2
38	40	1	4	13	0	0	49	1	634	1	1	1	2
38	40	1	4	14	0	0	47	1	609	1	1	1	2
38	40	1	4	15	0	1	49	1	1120	1	1	1	2
38	40	1	4	16	0	0	49	1	467	1	1	1	2
38	40	1	4	17	0	1	49	1	559	1	1	1	2
38	40	1	4	18	0	0	47	1	480	1	1	1	2
38	40	1	4	19	0	1	47	1	517	1	1	1	2
38	40	1	4	20	0	0	49	1	568	1	1	1	2
38	40	1	4	21	0	0	47	1	424	1	1	1	2
38	40	1	4	22	1	666	49	1	847	1	1	0	2
38	44	1	4	3	0	1	47	1	847	1	0	0	2
38	44	1	4	4	0	0	49	1	493	1	0	0	2
38	44	1	4	5	0	0	47	1	457	1	0	0	2
38	44	1	4	6	0	1	49	1	550	1	0	0	2
38	44	1	4	9	0	1	49	1	543	1	0	1	2
38	44	1	4	10	0	1	49	1	529	1	0	1	2
38	44	1	4	11	0	0	49	1	500	1	0	1	2
38	44	1	4	12	0	0	47	1	567	1	0	1	2
38	44	1	4	13	0	0	47	1	456	1	0	1	2
38	44	1	4	14	0	0	47	1	493	1	0	1	2
38	44	1	4	15	0	0	49	1	505	1	0	1	2
38	44	1	4	16	0	0	49	1	468	1	0	1	2
38	44	1	4	17	0	1	47	1	713	1	0	1	2
38	44	1	4	18	0	1	49	1	461	1	0	1	2
38	44	1	4	19	0	1	47	1	586	1	0	1	2
38	44	1	4	20	0	1	47	1	498	1	0	1	2
38	44	1	4	21	1	666	49	0	1070	1	0	0	2
38	56	1	4	3	0	0	47	1	770	1	1	0	2
38	56	1	4	4	0	0	49	1	450	1	1	0	2
38	56	1	4	5	0	1	47	0	512	1	1	0	2
38	56	1	4	7	0	1	47	1	930	1	1	0	2
38	56	1	4	10	0	0	47	1	571	1	1	1	2
38	56	1	4	11	0	0	49	1	564	1	1	1	2
38	56	1	4	12	0	1	49	1	621	1	1	1	2
38	56	1	4	13	0	1	49	0	1116	1	1	1	2
38	56	1	4	15	0	0	49	1	630	1	1	1	2
38	56	1	4	16	0	1	49	1	533	1	1	1	2
38	56	1	4	17	0	1	47	1	582	1	1	1	2
38	56	1	4	18	0	0	47	1	470	1	1	1	2
38	56	1	4	19	0	1	47	1	483	1	1	1	2
38	56	1	4	20	0	0	47	1	495	1	1	1	2
38	56	1	4	21	0	0	49	1	459	1	1	1	2
38	56	1	4	22	0	1	49	1	488	1	1	1	2
38	56	1	4	23	1	666	47	1	1212	1	1	0	2
39	10	2	0	4	0	1	47	1	987	1	1	1	0
39	10	2	0	5	0	0	49	1	604	1	1	1	0
39	10	2	0	6	0	0	49	1	572	1	1	1	0
39	10	2	0	7	0	1	49	1	905	1	1	1	0
39	10	2	0	8	0	0	49	1	445	1	1	1	0
39	10	2	0	9	0	0	47	1	560	1	1	1	0
39	10	2	0	10	0	0	47	1	567	1	1	1	0
39	10	2	0	11	0	1	49	1	512	1	1	1	0
39	10	2	0	12	0	1	49	1	641	1	1	1	0
39	10	2	0	13	0	1	47	1	598	1	1	1	0
39	10	2	0	14	0	1	47	1	815	1	1	1	0
39	10	2	0	15	0	0	47	1	686	1	1	1	0
39	10	2	0	16	1	666	47	1	1021	1	1	0	0
39	20	2	0	4	0	0	49	1	965	1	1	1	0
39	20	2	0	5	0	1	47	1	1019	1	1	1	0
39	20	2	0	6	0	0	49	1	757	1	1	1	0
39	20	2	0	7	0	1	49	1	770	1	1	1	0
39	20	2	0	8	0	1	49	1	780	1	1	1	0
39	20	2	0	9	0	0	47	1	494	1	1	1	0
39	20	2	0	10	0	1	49	1	628	1	1	1	0
39	20	2	0	11	0	1	47	1	688	1	1	1	0
39	20	2	0	12	0	0	47	1	730	1	1	1	0
39	20	2	0	13	0	0	47	1	461	1	1	1	0
39	20	2	0	14	0	1	47	1	487	1	1	1	0
39	20	2	0	15	0	0	49	1	469	1	1	1	0
39	20	2	0	16	1	666	47	1	1032	1	1	0	0
39	23	2	0	4	0	1	47	1	910	1	1	1	0
39	23	2	0	5	0	0	47	1	985	1	1	1	0
39	23	2	0	6	0	0	47	1	562	1	1	1	0
39	23	2	0	7	0	1	49	1	765	1	1	1	0
39	23	2	0	8	0	0	0	0	1750	1	1	1	0
39	23	2	0	10	0	0	49	1	689	1	1	1	0
39	23	2	0	11	0	0	49	1	336	1	1	1	0
39	23	2	0	12	0	1	49	1	686	1	1	1	0
39	23	2	0	13	0	1	47	1	512	1	1	1	0
39	23	2	0	14	0	1	49	1	636	1	1	1	0
39	23	2	0	15	0	0	47	1	427	1	1	1	0
39	23	2	0	16	0	1	47	1	779	1	1	1	0
39	23	2	0	17	1	666	47	1	930	1	1	0	0
39	35	2	0	4	0	1	49	1	781	1	1	1	0
39	35	2	0	5	0	0	49	1	890	1	1	1	0
39	35	2	0	6	0	1	47	1	581	1	1	1	0
39	35	2	0	7	0	0	47	1	633	1	1	1	0
39	35	2	0	8	0	1	47	1	513	1	1	1	0
39	35	2	0	9	0	0	47	1	1287	1	1	1	0
39	35	2	0	10	0	1	47	1	716	1	1	1	0
39	35	2	0	11	0	0	49	1	510	1	1	1	0
39	35	2	0	12	0	0	47	1	590	1	1	1	0
39	35	2	0	13	0	1	49	1	556	1	1	1	0
39	35	2	0	14	0	1	49	1	480	1	1	1	0
39	35	2	0	15	0	0	49	1	531	1	1	1	0
39	35	2	0	16	1	666	49	1	1352	1	1	0	0
39	38	2	0	4	0	1	49	1	663	1	1	1	0
39	38	2	0	5	0	1	49	1	507	1	1	1	0
39	38	2	0	6	0	0	47	1	574	1	1	1	0
39	38	2	0	7	0	0	49	1	504	1	1	1	0
39	38	2	0	8	0	1	49	1	510	1	1	1	0
39	38	2	0	9	0	1	47	1	489	1	1	1	0
39	38	2	0	10	0	0	47	1	462	1	1	1	0
39	38	2	0	11	0	1	47	1	483	1	1	1	0
39	38	2	0	12	0	0	47	1	588	1	1	1	0
39	38	2	0	13	0	0	49	1	472	1	1	1	0
39	38	2	0	14	0	0	49	1	530	1	1	1	0
39	38	2	0	15	0	1	47	1	608	1	1	1	0
39	38	2	0	16	1	666	49	1	1064	1	1	0	0
39	49	2	0	4	0	1	47	1	871	1	1	1	0
39	49	2	0	5	0	0	47	1	661	1	1	1	0
39	49	2	0	6	0	1	49	1	1005	1	1	1	0
39	49	2	0	7	0	0	47	0	1072	1	1	1	0
39	49	2	0	9	0	0	47	1	569	1	1	1	0
39	49	2	0	10	0	1	49	1	428	1	1	1	0
39	49	2	0	11	0	1	47	1	425	1	1	1	0
39	49	2	0	12	0	0	47	1	507	1	1	1	0
39	49	2	0	13	0	1	49	1	649	1	1	1	0
39	49	2	0	14	0	0	49	1	605	1	1	1	0
39	49	2	0	15	0	1	47	1	549	1	1	1	0
39	49	2	0	16	0	0	49	1	493	1	1	1	0
39	49	2	0	17	1	666	47	1	860	1	1	0	0
39	52	2	0	4	0	0	49	1	678	1	1	1	0
39	52	2	0	5	0	1	49	1	800	1	1	1	0
39	52	2	0	6	0	1	47	1	853	1	1	1	0
39	52	2	0	7	0	0	47	1	847	1	1	1	0
39	52	2	0	8	0	0	47	1	527	1	1	1	0
39	52	2	0	9	0	0	47	1	356	1	1	1	0
39	52	2	0	10	0	1	49	1	507	1	1	1	0
39	52	2	0	11	0	0	49	1	524	1	1	1	0
39	52	2	0	12	0	1	47	1	871	1	1	1	0
39	52	2	0	13	0	1	47	1	543	1	1	1	0
39	52	2	0	14	0	0	49	1	540	1	1	1	0
39	52	2	0	15	0	1	49	1	524	1	1	1	0
39	52	2	0	16	1	666	49	1	838	1	1	0	0
39	14	0	0	3	1	666	49	1	978	1	1	0	1
39	19	0	0	3	1	666	47	1	1188	1	1	0	1
39	27	0	0	3	1	666	47	1	1364	1	1	0	1
39	31	0	0	3	1	666	47	1	694	1	1	0	1
39	42	0	0	3	1	666	47	1	795	1	1	0	1
39	48	0	0	3	1	666	47	1	935	1	1	0	1
39	56	0	0	3	1	666	47	0	783	1	0	0	1
39	13	1	0	5	0	1	47	1	1151	1	1	1	2
39	13	1	0	6	0	0	47	1	1015	1	1	1	2
39	13	1	0	7	0	0	47	1	712	1	1	1	2
39	13	1	0	8	0	0	49	1	870	1	1	1	2
39	13	1	0	9	0	0	49	1	461	1	1	1	2
39	13	1	0	10	0	1	49	1	624	1	1	1	2
39	13	1	0	11	0	0	47	1	534	1	1	1	2
39	13	1	0	12	0	1	49	1	488	1	1	1	2
39	13	1	0	13	0	0	49	1	473	1	1	1	2
39	13	1	0	14	0	1	47	1	546	1	1	1	2
39	13	1	0	15	0	1	49	1	523	1	1	1	2
39	13	1	0	16	0	1	47	1	548	1	1	1	2
