subject	blocknr	blocktype	preDT	trialtype	congruency	response	correct	RT	P_correct	Pre_Post	mini_block	first_trial
97	12	1	4	0	0	47	1	521	0	0	0	0
97	12	1	4	0	1	47	0	376	0	0	0	0
97	12	1	4	0	0	0	0	1250	0	0	0	0
97	12	1	4	0	1	49	0	293	0	0	0	0
97	12	1	4	2	666	0	0	1250	0	0	0	0
97	12	1	4	0	0	47	1	615	0	1	1	0
97	12	1	4	0	1	47	0	384	0	1	1	1
97	12	1	4	0	1	49	1	272	0	1	1	1
97	12	1	4	0	1	49	0	438	0	1	1	1
97	12	1	4	0	0	47	1	328	0	1	2	1
97	12	1	4	0	0	47	1	440	0	1	2	1
97	12	1	4	0	0	49	1	496	0	1	2	1
97	12	1	4	0	1	47	1	583	0	1	2	1
97	12	1	4	0	0	49	1	662	0	1	3	1
97	12	1	4	0	0	49	1	496	0	1	3	1
97	12	1	4	0	1	47	1	568	0	1	3	1
97	12	1	4	0	1	49	1	519	0	1	3	1
97	13	1	0	2	666	0	0	1250	0	1	1	0
97	13	1	0	0	1	49	1	798	0	1	1	0
97	13	1	0	0	0	49	0	608	0	1	1	1
97	13	1	0	0	1	49	1	688	0	1	1	1
97	13	1	0	0	0	49	1	838	0	1	1	1
97	13	1	0	0	0	47	1	664	0	1	2	1
97	13	1	0	0	1	47	1	729	0	1	2	1
97	13	1	0	0	0	49	1	823	0	1	2	1
97	13	1	0	0	0	49	1	552	0	1	2	1
97	13	1	0	0	1	47	1	526	0	1	3	1
97	13	1	0	0	1	49	1	536	0	1	3	1
97	13	1	0	0	0	47	1	599	0	1	3	1
97	13	1	0	0	1	47	1	662	0	1	3	1
97	14	2	4	0	0	0	0	1250	1	0	0	0
97	14	2	4	0	1	49	0	956	1	0	0	0
97	14	2	4	0	0	49	1	984	1	0	0	0
97	14	2	4	0	1	49	1	527	1	0	0	0
97	14	2	4	3	666	0	0	1250	1	0	0	0
97	14	2	4	0	1	47	1	70	1	1	1	0
97	14	2	4	0	1	49	1	431	1	1	1	1
97	14	2	4	0	0	49	1	512	1	1	1	1
97	14	2	4	0	1	47	1	510	1	1	1	1
97	14	2	4	0	1	47	0	464	1	1	2	1
97	14	2	4	0	1	47	1	576	1	1	2	1
97	14	2	4	0	0	47	1	480	1	1	2	1
97	14	2	4	0	0	49	1	534	1	1	2	1
97	14	2	4	0	0	47	1	512	1	1	3	1
97	14	2	4	0	0	49	1	438	1	1	3	1
97	14	2	4	0	1	47	0	544	1	1	3	1
97	14	2	4	0	0	47	1	526	1	1	3	1
97	14	2	4	1	666	49	1	632	1	1	3	1
97	16	1	0	2	666	0	0	1250	0	1	1	0
97	16	1	0	0	0	49	0	606	0	1	1	0
97	16	1	0	0	0	47	1	512	0	1	1	1
97	16	1	0	0	1	47	0	542	0	1	1	1
97	16	1	0	0	1	49	1	606	0	1	1	1
97	16	1	0	0	1	49	1	455	0	1	2	1
97	16	1	0	0	1	47	1	535	0	1	2	1
97	16	1	0	0	0	49	1	744	0	1	2	1
97	16	1	0	0	0	49	1	367	0	1	2	1
97	16	1	0	0	1	47	1	526	0	1	3	1
97	16	1	0	0	0	47	1	640	0	1	3	1
97	16	1	0	0	1	47	1	734	0	1	3	1
97	16	1	0	0	0	49	1	592	0	1	3	1
97	17	2	0	0	0	49	1	542	0	1	1	0
97	17	2	0	0	0	49	1	352	0	1	1	1
97	17	2	0	0	1	47	1	472	0	1	1	1
97	17	2	0	0	0	47	1	456	0	1	1	1
97	17	2	0	0	1	47	1	598	0	1	2	1
97	17	2	0	0	1	47	0	375	0	1	2	1
97	17	2	0	0	0	49	1	606	0	1	2	1
97	17	2	0	0	0	47	1	454	0	1	2	1
97	17	2	0	0	1	47	1	1000	0	1	3	1
97	17	2	0	0	0	47	1	519	0	1	3	1
97	17	2	0	0	1	47	0	424	0	1	3	1
97	17	2	0	0	1	49	1	280	0	1	3	1
97	17	2	0	1	666	47	0	303	0	1	3	1
97	18	2	4	0	0	47	1	352	0	0	0	0
97	18	2	4	0	1	49	0	496	0	0	0	0
97	18	2	4	0	1	49	1	632	0	0	0	0
97	18	2	4	0	0	49	1	511	0	0	0	0
97	18	2	4	3	666	0	0	1250	0	0	0	0
97	18	2	4	0	0	47	1	822	0	1	1	0
97	18	2	4	0	0	49	1	488	0	1	1	1
97	18	2	4	0	0	49	1	566	0	1	1	1
97	18	2	4	0	0	47	1	424	0	1	1	1
97	18	2	4	0	1	47	0	432	0	1	2	1
97	18	2	4	0	1	47	1	519	0	1	2	1
97	18	2	4	0	1	47	1	448	0	1	2	1
97	18	2	4	0	1	49	1	408	0	1	2	1
97	18	2	4	0	1	47	1	384	0	1	3	1
97	18	2	4	0	0	47	0	391	0	1	3	1
97	18	2	4	0	0	47	1	624	0	1	3	1
97	18	2	4	0	1	49	1	360	0	1	3	1
97	18	2	4	1	666	47	0	456	0	1	3	1
97	19	0	0	1	666	47	1	568	1	1	1	0
97	19	0	0	0	0	49	1	535	1	1	1	0
97	19	0	0	0	1	49	0	766	1	1	1	1
97	19	0	0	0	0	47	0	605	1	1	1	1
97	19	0	0	0	0	49	0	798	1	1	1	1
97	19	0	0	0	0	47	1	559	1	1	2	1
97	19	0	0	0	1	47	0	520	1	1	2	1
97	19	0	0	0	1	49	1	528	1	1	2	1
97	19	0	0	0	1	47	1	638	1	1	2	1
97	19	0	0	0	1	47	1	431	1	1	3	1
97	19	0	0	0	0	47	1	472	1	1	3	1
97	19	0	0	0	1	47	0	424	1	1	3	1
97	19	0	0	0	0	49	1	560	1	1	3	1
97	20	1	4	0	0	47	1	432	1	0	0	0
97	20	1	4	0	1	49	1	560	1	0	0	0
97	20	1	4	0	1	47	1	518	1	0	0	0
97	20	1	4	0	0	49	1	582	1	0	0	0
97	20	1	4	2	666	57	1	840	1	0	0	0
97	20	1	4	0	0	47	1	647	1	1	1	0
97	20	1	4	0	0	47	1	456	1	1	1	1
97	20	1	4	0	1	47	1	504	1	1	1	1
97	20	1	4	0	1	49	1	536	1	1	1	1
97	20	1	4	0	1	47	1	544	1	1	2	1
97	20	1	4	0	1	47	1	423	1	1	2	1
97	20	1	4	0	0	49	1	903	1	1	2	1
97	20	1	4	0	0	49	1	447	1	1	2	1
97	20	1	4	0	0	47	1	544	1	1	3	1
97	20	1	4	0	0	49	1	408	1	1	3	1
97	20	1	4	0	1	47	0	343	1	1	3	1
97	20	1	4	0	1	49	1	448	1	1	3	1
97	21	0	4	0	0	47	1	456	0	0	0	0
97	21	0	4	0	1	49	1	568	0	0	0	0
97	21	0	4	0	0	49	1	910	0	0	0	0
97	21	0	4	0	1	47	1	528	0	0	0	0
97	21	0	4	1	666	49	0	687	0	0	0	0
97	21	0	4	0	1	47	1	799	0	1	1	0
97	21	0	4	0	1	49	1	424	0	1	1	1
97	21	0	4	0	1	47	1	591	0	1	1	1
97	21	0	4	0	1	49	1	328	0	1	1	1
97	21	0	4	0	0	49	1	824	0	1	2	1
97	21	0	4	0	0	47	1	447	0	1	2	1
97	21	0	4	0	1	47	1	600	0	1	2	1
97	21	0	4	0	0	49	1	536	0	1	2	1
97	21	0	4	0	0	47	1	677	0	1	3	1
97	21	0	4	0	0	49	1	463	0	1	3	1
97	21	0	4	0	1	49	1	423	0	1	3	1
97	21	0	4	0	0	47	1	512	0	1	3	1
97	23	0	4	0	1	47	0	503	0	0	0	0
97	23	0	4	0	0	49	1	728	0	0	0	0
97	23	0	4	0	0	47	1	455	0	0	0	0
97	23	0	4	0	1	47	1	567	0	0	0	0
97	23	0	4	1	666	0	0	1250	0	0	0	0
97	23	0	4	0	1	47	1	652	0	1	1	0
97	23	0	4	0	0	49	1	423	0	1	1	1
97	23	0	4	0	0	47	1	479	0	1	1	1
97	23	0	4	0	0	47	1	351	0	1	1	1
97	23	0	4	0	1	47	0	334	0	1	2	1
97	23	0	4	0	1	47	0	376	0	1	2	1
97	23	0	4	0	0	47	1	472	0	1	2	1
97	23	0	4	0	1	47	1	544	0	1	2	1
97	23	0	4	0	0	49	1	520	0	1	3	1
97	23	0	4	0	1	47	1	623	0	1	3	1
97	23	0	4	0	1	49	1	486	0	1	3	1
97	23	0	4	0	0	49	1	432	0	1	3	1
97	24	0	0	1	666	47	1	297	1	1	1	0
97	24	0	0	0	0	49	1	472	1	1	1	0
97	24	0	0	0	1	47	1	510	1	1	1	1
97	24	0	0	0	0	47	1	416	1	1	1	1
97	24	0	0	0	1	49	1	920	1	1	1	1
97	24	0	0	0	1	47	0	350	1	1	2	1
97	24	0	0	0	0	49	0	286	1	1	2	1
97	24	0	0	0	1	47	1	464	1	1	2	1
97	24	0	0	0	1	47	1	415	1	1	2	1
97	24	0	0	0	0	47	0	360	1	1	3	1
97	24	0	0	0	1	47	0	479	1	1	3	1
97	24	0	0	0	0	49	1	432	1	1	3	1
97	24	0	0	0	0	47	1	439	1	1	3	1
97	25	1	4	0	0	47	0	400	1	0	0	0
97	25	1	4	0	1	47	1	440	1	0	0	0
97	25	1	4	0	1	49	1	384	1	0	0	0
97	25	1	4	0	0	49	0	400	1	0	0	0
97	25	1	4	2	666	57	1	832	1	0	0	0
97	25	1	4	0	1	49	1	583	1	1	1	0
97	25	1	4	0	0	47	1	528	1	1	1	1
97	25	1	4	0	1	47	1	558	1	1	1	1
97	25	1	4	0	1	47	1	384	1	1	1	1
97	25	1	4	0	1	47	1	360	1	1	2	1
97	25	1	4	0	0	49	1	527	1	1	2	1
97	25	1	4	0	0	49	1	463	1	1	2	1
97	25	1	4	0	0	47	1	416	1	1	2	1
97	25	1	4	0	0	47	1	552	1	1	3	1
97	25	1	4	0	1	47	0	360	1	1	3	1
97	25	1	4	0	1	49	1	391	1	1	3	1
97	25	1	4	0	0	47	0	382	1	1	3	1
97	26	2	4	0	1	47	0	634	0	0	0	0
97	26	2	4	0	1	0	0	1250	0	0	0	0
97	26	2	4	0	0	49	1	452	0	0	0	0
97	26	2	4	0	0	47	1	456	0	0	0	0
97	26	2	4	3	666	57	1	616	0	0	0	0
97	26	2	4	0	0	49	1	536	0	1	1	0
97	26	2	4	0	1	49	1	432	0	1	1	1
97	26	2	4	0	0	49	1	392	0	1	1	1
97	26	2	4	0	0	47	1	392	0	1	1	1
97	26	2	4	0	1	49	0	552	0	1	2	1
97	26	2	4	0	1	47	1	463	0	1	2	1
97	26	2	4	0	1	47	0	367	0	1	2	1
97	26	2	4	0	1	49	1	423	0	1	2	1
97	26	2	4	0	0	47	1	504	0	1	3	1
97	26	2	4	0	0	47	1	552	0	1	3	1
97	26	2	4	0	1	49	0	423	0	1	3	1
97	26	2	4	0	0	47	0	336	0	1	3	1
97	26	2	4	1	666	0	0	1250	0	1	3	1
97	27	1	0	2	666	57	1	831	1	1	1	0
97	27	1	0	0	1	47	1	894	1	1	1	0
97	27	1	0	0	0	47	1	464	1	1	1	1
97	27	1	0	0	0	47	1	390	1	1	1	1
97	27	1	0	0	1	47	1	399	1	1	1	1
97	27	1	0	0	0	47	0	415	1	1	2	1
97	27	1	0	0	0	49	1	488	1	1	2	1
97	27	1	0	0	1	49	1	415	1	1	2	1
97	27	1	0	0	0	47	1	769	1	1	2	1
97	27	1	0	0	0	49	1	430	1	1	3	1
97	27	1	0	0	1	49	1	472	1	1	3	1
97	27	1	0	0	1	49	1	376	1	1	3	1
97	27	1	0	0	1	47	1	528	1	1	3	1
97	28	2	0	0	1	47	0	552	0	1	1	0
97	28	2	0	0	1	47	1	401	0	1	1	1
97	28	2	0	0	0	49	1	344	0	1	1	1
97	28	2	0	0	1	49	1	391	0	1	1	1
97	28	2	0	0	1	49	1	352	0	1	2	1
97	28	2	0	0	0	49	0	264	0	1	2	1
97	28	2	0	0	0	47	1	439	0	1	2	1
97	28	2	0	0	1	47	1	453	0	1	2	1
97	28	2	0	0	0	47	1	456	0	1	3	1
97	28	2	0	0	0	49	1	504	0	1	3	1
97	28	2	0	0	1	47	1	615	0	1	3	1
97	28	2	0	0	0	49	1	367	0	1	3	1
97	28	2	0	1	666	47	0	512	0	1	3	1
97	30	0	4	0	1	0	0	1250	1	0	0	0
97	30	0	4	0	0	47	1	591	1	0	0	0
97	30	0	4	0	1	47	1	486	1	0	0	0
97	30	0	4	0	0	49	1	528	1	0	0	0
97	30	0	4	1	666	47	1	760	1	0	0	0
97	30	0	4	0	0	47	1	543	1	1	1	0
97	30	0	4	0	1	47	1	624	1	1	1	1
97	30	0	4	0	0	49	1	488	1	1	1	1
97	30	0	4	0	1	49	1	375	1	1	1	1
97	30	0	4	0	1	47	1	415	1	1	2	1
97	30	0	4	0	0	49	0	319	1	1	2	1
97	30	0	4	0	1	49	1	535	1	1	2	1
97	30	0	4	0	0	47	1	486	1	1	2	1
97	30	0	4	0	0	49	1	326	1	1	3	1
97	30	0	4	0	1	47	1	400	1	1	3	1
97	30	0	4	0	1	49	1	360	1	1	3	1
97	30	0	4	0	0	49	1	440	1	1	3	1
97	31	1	0	2	666	57	1	720	1	1	1	0
97	31	1	0	0	1	49	1	439	1	1	1	0
97	31	1	0	0	1	49	1	392	1	1	1	1
97	31	1	0	0	1	47	1	496	1	1	1	1
97	31	1	0	0	0	47	1	679	1	1	1	1
97	31	1	0	0	0	47	1	447	1	1	2	1
97	31	1	0	0	1	47	1	376	1	1	2	1
97	31	1	0	0	0	47	0	294	1	1	2	1
97	31	1	0	0	1	49	1	368	1	1	2	1
97	31	1	0	0	0	47	1	472	1	1	3	1
97	31	1	0	0	1	47	1	416	1	1	3	1
97	31	1	0	0	0	47	0	441	1	1	3	1
97	31	1	0	0	0	49	1	518	1	1	3	1
97	32	2	0	0	1	49	1	408	0	1	1	0
97	32	2	0	0	1	47	1	448	0	1	1	1
97	32	2	0	0	0	47	1	439	0	1	1	1
97	32	2	0	0	1	47	1	464	0	1	1	1
97	32	2	0	0	1	47	1	351	0	1	2	1
97	32	2	0	0	0	49	1	287	0	1	2	1
97	32	2	0	0	1	49	1	421	0	1	2	1
97	32	2	0	0	0	47	1	496	0	1	2	1
97	32	2	0	0	0	47	1	447	0	1	3	1
97	32	2	0	0	1	49	1	335	0	1	3	1
97	32	2	0	0	0	49	1	463	0	1	3	1
97	32	2	0	0	0	49	1	449	0	1	3	1
97	32	2	0	1	666	0	0	1250	0	1	3	1
97	33	2	4	0	1	47	1	519	0	0	0	0
97	33	2	4	0	0	49	1	440	0	0	0	0
97	33	2	4	0	0	47	1	400	0	0	0	0
97	33	2	4	0	1	49	1	337	0	0	0	0
97	33	2	4	3	666	57	1	574	0	0	0	0
97	33	2	4	0	1	47	1	526	0	1	1	0
97	33	2	4	0	0	47	1	489	0	1	1	1
97	33	2	4	0	0	47	1	479	0	1	1	1
97	33	2	4	0	0	47	1	664	0	1	1	1
97	33	2	4	0	1	47	1	424	0	1	2	1
97	33	2	4	0	0	47	0	335	0	1	2	1
97	33	2	4	0	1	47	1	424	0	1	2	1
97	33	2	4	0	1	49	1	470	0	1	2	1
97	33	2	4	0	0	49	1	350	0	1	3	1
97	33	2	4	0	1	49	1	353	0	1	3	1
97	33	2	4	0	0	49	1	327	0	1	3	1
97	33	2	4	0	1	49	1	536	0	1	3	1
97	33	2	4	1	666	49	0	408	0	1	3	1
97	34	0	0	1	666	47	0	982	0	1	1	0
97	34	0	0	0	1	47	1	592	0	1	1	0
97	34	0	0	0	1	49	1	496	0	1	1	1
97	34	0	0	0	0	49	1	415	0	1	1	1
97	34	0	0	0	1	49	1	568	0	1	1	1
97	34	0	0	0	0	49	1	392	0	1	2	1
97	34	0	0	0	1	49	1	359	0	1	2	1
97	34	0	0	0	0	49	1	352	0	1	2	1
97	34	0	0	0	0	47	1	472	0	1	2	1
97	34	0	0	0	1	49	0	440	0	1	3	1
97	34	0	0	0	1	47	1	367	0	1	3	1
97	34	0	0	0	0	47	1	304	0	1	3	1
97	34	0	0	0	0	47	1	320	0	1	3	1
97	35	1	4	0	1	47	0	390	1	0	0	0
97	35	1	4	0	1	47	1	392	1	0	0	0
97	35	1	4	0	0	49	1	616	1	0	0	0
97	35	1	4	0	0	47	1	439	1	0	0	0
97	35	1	4	2	666	57	1	512	1	0	0	0
97	35	1	4	0	1	49	1	455	1	1	1	0
97	35	1	4	0	1	49	1	456	1	1	1	1
97	35	1	4	0	0	47	1	375	1	1	1	1
97	35	1	4	0	1	47	1	678	1	1	1	1
97	35	1	4	0	1	49	1	566	1	1	2	1
97	35	1	4	0	0	47	0	359	1	1	2	1
97	35	1	4	0	1	47	1	640	1	1	2	1
97	35	1	4	0	0	47	1	464	1	1	2	1
97	35	1	4	0	0	47	1	391	1	1	3	1
97	35	1	4	0	0	47	0	384	1	1	3	1
97	35	1	4	0	1	47	1	863	1	1	3	1
97	35	1	4	0	0	49	1	384	1	1	3	1
97	37	2	4	0	0	0	0	1250	0	0	0	0
97	37	2	4	0	1	0	0	1250	0	0	0	0
97	37	2	4	0	1	47	0	269	0	0	0	0
97	37	2	4	0	0	49	1	632	0	0	0	0
97	37	2	4	3	666	57	1	776	0	0	0	0
97	37	2	4	0	0	49	1	536	0	1	1	0
97	37	2	4	0	1	47	1	503	0	1	1	1
97	37	2	4	0	0	47	0	383	0	1	1	1
97	37	2	4	0	0	47	1	528	0	1	1	1
97	37	2	4	0	0	49	1	262	0	1	2	1
97	37	2	4	0	1	47	1	512	0	1	2	1
97	37	2	4	0	1	49	1	327	0	1	2	1
97	37	2	4	0	1	49	1	368	0	1	2	1
97	37	2	4	0	0	47	1	536	0	1	3	1
97	37	2	4	0	0	47	1	855	0	1	3	1
97	37	2	4	0	1	47	1	720	0	1	3	1
97	37	2	4	0	1	0	0	1250	0	1	3	1
97	37	2	4	1	666	0	0	1250	0	1	3	1
97	38	1	4	0	0	47	1	312	1	0	0	0
97	38	1	4	0	0	49	1	480	1	0	0	0
97	38	1	4	0	1	47	1	568	1	0	0	0
97	38	1	4	0	1	49	1	503	1	0	0	0
97	38	1	4	2	666	57	1	599	1	0	0	0
97	38	1	4	0	0	47	1	462	1	1	1	0
97	38	1	4	0	1	49	1	416	1	1	1	1
97	38	1	4	0	1	49	1	376	1	1	1	1
97	38	1	4	0	0	49	1	341	1	1	1	1
97	38	1	4	0	0	47	1	448	1	1	2	1
97	38	1	4	0	0	49	0	287	1	1	2	1
97	38	1	4	0	1	47	1	160	1	1	2	1
97	38	1	4	0	0	47	0	232	1	1	2	1
97	38	1	4	0	1	49	1	600	1	1	3	1
97	38	1	4	0	1	47	1	471	1	1	3	1
97	38	1	4	0	0	49	1	296	1	1	3	1
97	38	1	4	0	1	47	1	327	1	1	3	1
97	39	2	0	0	0	47	1	592	0	1	1	0
97	39	2	0	0	0	49	1	344	0	1	1	1
97	39	2	0	0	1	47	0	248	0	1	1	1
97	39	2	0	0	1	47	1	608	0	1	1	1
97	39	2	0	0	0	47	1	464	0	1	2	1
97	39	2	0	0	1	47	1	422	0	1	2	1
97	39	2	0	0	1	49	1	365	0	1	2	1
97	39	2	0	0	0	47	0	320	0	1	2	1
97	39	2	0	0	1	47	1	472	0	1	3	1
97	39	2	0	0	0	47	1	544	0	1	3	1
97	39	2	0	0	1	49	1	505	0	1	3	1
97	39	2	0	0	0	47	0	448	0	1	3	1
97	39	2	0	1	666	49	0	359	0	1	3	1
97	40	0	4	0	0	47	1	569	0	0	0	0
97	40	0	4	0	0	49	1	616	0	0	0	0
97	40	0	4	0	1	47	0	534	0	0	0	0
97	40	0	4	0	1	49	0	1128	0	0	0	0
97	40	0	4	1	666	0	0	1250	0	0	0	0
97	40	0	4	0	1	49	1	818	0	1	1	0
97	40	0	4	0	0	47	0	408	0	1	1	1
97	40	0	4	0	0	49	1	464	0	1	1	1
97	40	0	4	0	0	47	1	447	0	1	1	1
97	40	0	4	0	1	49	0	334	0	1	2	1
97	40	0	4	0	0	47	1	1183	0	1	2	1
97	40	0	4	0	0	49	1	344	0	1	2	1
97	40	0	4	0	1	47	1	369	0	1	2	1
97	40	0	4	0	1	47	0	383	0	1	3	1
97	40	0	4	0	1	47	1	566	0	1	3	1
97	40	0	4	0	0	47	1	632	0	1	3	1
97	40	0	4	0	1	49	1	487	0	1	3	1
97	41	1	0	2	666	57	1	896	1	1	1	0
97	41	1	0	0	1	47	1	709	1	1	1	0
97	41	1	0	0	0	47	1	615	1	1	1	1
97	41	1	0	0	1	47	1	399	1	1	1	1
97	41	1	0	0	0	47	1	407	1	1	1	1
97	41	1	0	0	0	47	1	360	1	1	2	1
97	41	1	0	0	1	47	1	368	1	1	2	1
97	41	1	0	0	1	49	1	488	1	1	2	1
97	41	1	0	0	1	47	0	280	1	1	2	1
97	41	1	0	0	1	49	1	422	1	1	3	1
97	41	1	0	0	0	49	1	374	1	1	3	1
97	41	1	0	0	0	49	1	342	1	1	3	1
97	41	1	0	0	0	49	1	383	1	1	3	1
97	42	0	0	1	666	47	0	424	0	1	1	0
97	42	0	0	0	0	47	1	406	0	1	1	0
97	42	0	0	0	1	47	1	599	0	1	1	1
97	42	0	0	0	0	47	0	406	0	1	1	1
97	42	0	0	0	1	49	1	366	0	1	1	1
97	42	0	0	0	0	49	1	471	0	1	2	1
97	42	0	0	0	0	49	1	422	0	1	2	1
97	42	0	0	0	1	49	1	592	0	1	2	1
97	42	0	0	0	0	47	1	495	0	1	2	1
97	42	0	0	0	1	47	1	688	0	1	3	1
97	42	0	0	0	0	47	1	542	0	1	3	1
97	42	0	0	0	1	49	1	448	0	1	3	1
97	42	0	0	0	1	47	1	520	0	1	3	1
97	44	1	0	2	666	57	1	744	1	1	1	0
97	44	1	0	0	0	49	1	199	1	1	1	0
97	44	1	0	0	0	47	1	360	1	1	1	1
97	44	1	0	0	1	49	1	199	1	1	1	1
97	44	1	0	0	0	49	1	406	1	1	1	1
97	44	1	0	0	0	47	1	375	1	1	2	1
97	44	1	0	0	0	49	1	215	1	1	2	1
97	44	1	0	0	1	49	1	366	1	1	2	1
97	44	1	0	0	1	47	1	441	1	1	2	1
97	44	1	0	0	1	49	1	287	1	1	3	1
97	44	1	0	0	1	49	0	279	1	1	3	1
97	44	1	0	0	0	49	0	512	1	1	3	1
97	44	1	0	0	1	47	1	272	1	1	3	1
97	45	0	4	0	1	47	1	247	0	0	0	0
97	45	0	4	0	0	47	1	248	0	0	0	0
97	45	0	4	0	1	47	0	145	0	0	0	0
97	45	0	4	0	0	49	1	509	0	0	0	0
97	45	0	4	1	666	47	0	295	0	0	0	0
97	45	0	4	0	1	47	1	399	0	1	1	0
97	45	0	4	0	1	49	1	462	0	1	1	1
97	45	0	4	0	1	47	1	328	0	1	1	1
97	45	0	4	0	0	47	1	486	0	1	1	1
97	45	0	4	0	0	49	1	511	0	1	2	1
97	45	0	4	0	0	47	1	214	0	1	2	1
97	45	0	4	0	0	49	1	328	0	1	2	1
97	45	0	4	0	0	47	1	248	0	1	2	1
97	45	0	4	0	1	49	1	207	0	1	3	1
97	45	0	4	0	1	47	1	311	0	1	3	1
97	45	0	4	0	1	49	1	367	0	1	3	1
97	45	0	4	0	0	47	0	311	0	1	3	1
97	46	2	4	0	0	47	1	520	0	0	0	0
97	46	2	4	0	1	47	1	376	0	0	0	0
97	46	2	4	0	1	49	1	415	0	0	0	0
97	46	2	4	0	0	49	1	432	0	0	0	0
97	46	2	4	3	666	57	1	696	0	0	0	0
97	46	2	4	0	1	49	1	439	0	1	1	0
97	46	2	4	0	1	49	0	334	0	1	1	1
97	46	2	4	0	1	47	1	376	0	1	1	1
97	46	2	4	0	0	47	1	328	0	1	1	1
97	46	2	4	0	1	47	0	302	0	1	2	1
97	46	2	4	0	0	47	0	104	0	1	2	1
97	46	2	4	0	0	49	1	415	0	1	2	1
97	46	2	4	0	0	49	0	374	0	1	2	1
97	46	2	4	0	0	47	0	287	0	1	3	1
97	46	2	4	0	1	49	0	232	0	1	3	1
97	46	2	4	0	1	49	1	56	0	1	3	1
97	46	2	4	0	0	49	0	352	0	1	3	1
97	46	2	4	1	666	47	0	239	0	1	3	1
97	47	1	4	0	0	49	1	80	1	0	0	0
97	47	1	4	0	1	49	0	48	1	0	0	0
97	47	1	4	0	0	49	0	1	1	0	0	0
97	47	1	4	0	1	49	1	110	1	0	0	0
97	47	1	4	2	666	57	1	973	1	0	0	0
97	47	1	4	0	1	47	0	1039	1	1	1	0
97	47	1	4	0	0	49	0	238	1	1	1	1
97	47	1	4	0	0	47	1	405	1	1	1	1
97	47	1	4	0	0	49	1	352	1	1	1	1
97	47	1	4	0	1	49	1	575	1	1	2	1
97	47	1	4	0	1	47	1	480	1	1	2	1
97	47	1	4	0	0	49	0	135	1	1	2	1
97	47	1	4	0	1	47	0	15	1	1	2	1
97	47	1	4	0	1	49	0	136	1	1	3	1
97	47	1	4	0	1	47	1	8	1	1	3	1
97	47	1	4	0	0	47	0	120	1	1	3	1
97	47	1	4	0	0	47	0	71	1	1	3	1
97	48	0	0	1	666	47	0	80	0	1	1	0
97	48	0	0	0	1	47	0	135	0	1	1	0
97	48	0	0	0	1	49	1	40	0	1	1	1
97	48	0	0	0	0	47	0	120	0	1	1	1
97	48	0	0	0	0	49	0	15	0	1	1	1
97	48	0	0	0	0	47	0	79	0	1	2	1
97	48	0	0	0	1	47	1	47	0	1	2	1
97	48	0	0	0	1	47	0	14	0	1	2	1
97	48	0	0	0	0	49	0	30	0	1	2	1
97	48	0	0	0	0	49	1	29	0	1	3	1
97	48	0	0	0	0	47	1	70	0	1	3	1
97	48	0	0	0	1	47	1	95	0	1	3	1
97	48	0	0	0	1	49	0	63	0	1	3	1
97	49	2	0	0	0	47	1	15	0	1	1	0
97	49	2	0	0	0	47	1	112	0	1	1	1
97	49	2	0	0	1	49	1	24	0	1	1	1
97	49	2	0	0	1	49	1	87	0	1	1	1
97	49	2	0	0	1	49	0	56	0	1	2	1
97	49	2	0	0	1	49	0	30	0	1	2	1
97	49	2	0	0	0	49	0	29	0	1	2	1
97	49	2	0	0	1	49	0	7	0	1	2	1
97	49	2	0	0	1	49	1	23	0	1	3	1
97	49	2	0	0	0	49	1	16	0	1	3	1
97	49	2	0	0	0	49	1	15	0	1	3	1
97	49	2	0	0	0	49	1	30	0	1	3	1
97	49	2	0	1	666	47	0	72	0	1	3	1
97	51	0	0	1	666	47	0	16	0	1	1	0
97	51	0	0	0	0	49	0	63	0	1	1	0
97	51	0	0	0	1	49	0	7	0	1	1	1
97	51	0	0	0	0	47	0	30	0	1	1	1
97	51	0	0	0	0	49	0	86	0	1	1	1
97	51	0	0	0	1	47	0	80	0	1	2	1
97	51	0	0	0	1	49	0	53	0	1	2	1
97	51	0	0	0	1	49	1	135	0	1	2	1
97	51	0	0	0	0	49	1	127	0	1	2	1
97	51	0	0	0	1	47	0	16	0	1	3	1
97	51	0	0	0	0	47	1	39	0	1	3	1
97	51	0	0	0	1	49	0	32	0	1	3	1
97	51	0	0	0	0	47	0	24	0	1	3	1
97	52	2	4	0	0	49	1	80	0	0	0	0
97	52	2	4	0	0	47	1	40	0	0	0	0
97	52	2	4	0	1	47	0	80	0	0	0	0
97	52	2	4	0	1	49	0	8	0	0	0	0
97	52	2	4	3	666	0	0	1250	0	0	0	0
97	52	2	4	0	0	49	0	70	0	1	1	0
97	52	2	4	0	1	49	0	229	0	1	1	1
97	52	2	4	0	1	49	1	32	0	1	1	1
97	52	2	4	0	0	49	0	32	0	1	1	1
97	52	2	4	0	0	49	1	127	0	1	2	1
97	52	2	4	0	1	49	0	72	0	1	2	1
97	52	2	4	0	0	49	1	55	0	1	2	1
97	52	2	4	0	1	47	0	144	0	1	2	1
97	52	2	4	0	0	47	0	48	0	1	3	1
97	52	2	4	0	1	49	1	71	0	1	3	1
97	52	2	4	0	0	47	1	110	0	1	3	1
97	52	2	4	0	1	49	0	16	0	1	3	1
97	52	2	4	1	666	49	0	104	0	1	3	1
97	53	0	4	0	0	49	0	73	0	0	0	0
