"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","page_index1","page_index2","page_index3","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","164","291371","0.0-226.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","165","291372","0.0-226.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","166","292122","0.0-227.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","167","292967","0.0-228.0","cq7hhxa8","3440","1440","","","","","","","","","","","844","lgs","Diagnostic trial","","","","","j","3","4","false","true","LEFT","f","0","LEFT","true","","",""
"","call-function","168","292967","0.0-230.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","169","293269","0.0-230.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","170","293269","0.0-230.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","171","294022","0.0-231.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","172","295116","0.0-232.0","cq7hhxa8","3440","1440","","","","","","","","","","","1093","lfd","Diagnostic trial","","","","","j","3","5","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","173","295116","0.0-234.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","174","295430","0.0-234.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","175","295430","0.0-234.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","176","296190","0.0-235.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","177","297437","0.0-236.0","cq7hhxa8","3440","1440","","","","","","","","","","","1246","lfd","Diagnostic trial","","","","","j","3","6","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","178","298202","0.0-239.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","179","298894","0.0-240.0","cq7hhxa8","3440","1440","","","","","","","","","","","692","lgs","Diagnostic trial","","","","","f","3","7","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","180","299653","0.0-243.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","181","301259","0.0-244.0","cq7hhxa8","3440","1440","","","","","","","","","","","1605","lfd","Inducer trial","","","","","j","3","","true","","","j","1","RIGHT","","","",""
"","html-keyboard-response","182","302765","0.0-247.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","183","307693","0.0-248.0","cq7hhxa8","3440","1440","","","","","","","","","","","4927","If me1 press RIGHT | If re8 press LEFT","Inducer instructions","","","",""," ","4","","","","","","","","","","",""
"","html-keyboard-response","184","308508","0.0-249.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","185","309016","0.0-250.0","cq7hhxa8","3440","1440","","","","","","","","","","","508","me1","Diagnostic trial","","","","","j","4","0","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","186","309017","0.0-252.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","187","309327","0.0-252.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","188","309327","0.0-252.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","189","310085","0.0-253.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","190","310705","0.0-254.0","cq7hhxa8","3440","1440","","","","","","","","","","","619","me1","Diagnostic trial","","","","","j","4","1","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","191","310705","0.0-256.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","192","311006","0.0-256.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","193","311006","0.0-256.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","194","311766","0.0-257.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","195","312625","0.0-258.0","cq7hhxa8","3440","1440","","","","","","","","","","","859","re8","Diagnostic trial","","","","","f","4","2","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","196","312625","0.0-260.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","197","312950","0.0-260.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","198","312951","0.0-260.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","199","313715","0.0-261.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","200","315119","0.0-262.0","cq7hhxa8","3440","1440","","","","","","","","","","","1404","re8","Diagnostic trial","","","","","j","4","3","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","201","315875","0.0-265.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","202","316731","0.0-266.0","cq7hhxa8","3440","1440","","","","","","","","","","","856","re8","Diagnostic trial","","","","","f","4","4","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","203","317483","0.0-269.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","204","318184","0.0-270.0","cq7hhxa8","3440","1440","","","","","","","","","","","702","re8","Diagnostic trial","","","","","f","4","5","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","205","318935","0.0-273.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","206","319690","0.0-274.0","cq7hhxa8","3440","1440","","","","","","","","","","","754","re8","Diagnostic trial","","","","","f","4","6","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","207","320445","0.0-277.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","208","321100","0.0-278.0","cq7hhxa8","3440","1440","","","","","","","","","","","654","me1","Diagnostic trial","","","","","j","4","7","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","209","321859","0.0-281.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","210","323076","0.0-282.0","cq7hhxa8","3440","1440","","","","","","","","","","","1217","re8","Diagnostic trial","","","","","f","4","8","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","211","323076","0.0-284.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","212","323387","0.0-284.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","213","323387","0.0-284.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","214","324139","0.0-285.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","215","324677","0.0-286.0","cq7hhxa8","3440","1440","","","","","","","","","","","537","me1","Diagnostic trial","","","","","j","4","9","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","216","324677","0.0-288.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","217","324990","0.0-288.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","218","324990","0.0-288.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","219","325753","0.0-289.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","220","327398","0.0-290.0","cq7hhxa8","3440","1440","","","","","","","","","","","1645","re8","Diagnostic trial","","","","","f","4","10","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","221","328158","0.0-293.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","222","329014","0.0-294.0","cq7hhxa8","3440","1440","","","","","","","","","","","856","re8","Diagnostic trial","","","","","f","4","11","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","223","329014","0.0-296.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","224","329318","0.0-296.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","225","329318","0.0-296.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","226","330081","0.0-297.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","227","330800","0.0-298.0","cq7hhxa8","3440","1440","","","","","","","","","","","719","re8","Diagnostic trial","","","","","f","4","12","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","228","330800","0.0-300.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","229","331101","0.0-300.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","230","331101","0.0-300.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","231","331858","0.0-301.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","232","332482","0.0-302.0","cq7hhxa8","3440","1440","","","","","","","","","","","624","me1","Diagnostic trial","","","","","j","4","13","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","233","333245","0.0-305.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","234","334234","0.0-306.0","cq7hhxa8","3440","1440","","","","","","","","","","","988","me1","Inducer trial","","","","","j","4","","true","","","j","1","RIGHT","","","",""
"","html-keyboard-response","235","335749","0.0-309.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","236","348797","0.0-310.0","cq7hhxa8","3440","1440","","","","","","","","","","","13048","If hrf press RIGHT | If dlo press LEFT","Inducer instructions","","","",""," ","5","","","","","","","","","","",""
"","html-keyboard-response","237","349551","0.0-311.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","238","350375","0.0-312.0","cq7hhxa8","3440","1440","","","","","","","","","","","824","dlo","Diagnostic trial","","","","","f","5","0","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","239","351138","0.0-315.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","240","351751","0.0-316.0","cq7hhxa8","3440","1440","","","","","","","","","","","613","dlo","Diagnostic trial","","","","","f","5","1","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","241","352514","0.0-319.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","242","353101","0.0-320.0","cq7hhxa8","3440","1440","","","","","","","","","","","586","dlo","Diagnostic trial","","","","","f","5","2","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","243","353101","0.0-322.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","244","353415","0.0-322.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","245","353415","0.0-322.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","246","354168","0.0-323.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","247","354752","0.0-324.0","cq7hhxa8","3440","1440","","","","","","","","","","","583","dlo","Diagnostic trial","","","","","f","5","3","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","248","355506","0.0-327.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","249","356243","0.0-328.0","cq7hhxa8","3440","1440","","","","","","","","","","","736","hrf","Diagnostic trial","","","","","j","5","4","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","250","356244","0.0-330.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","251","356558","0.0-330.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","252","356558","0.0-330.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","253","357308","0.0-331.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","254","358284","0.0-332.0","cq7hhxa8","3440","1440","","","","","","","","","","","975","hrf","Inducer trial","","","","","j","5","","true","","","j","1","RIGHT","","","",""
"","html-keyboard-response","255","359792","0.0-335.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","256","363903","0.0-336.0","cq7hhxa8","3440","1440","","","","","","","","","","","4109","If hvp press LEFT | If nua press RIGHT","Inducer instructions","","","",""," ","6","","","","","","","","","","",""
"","html-keyboard-response","257","364655","0.0-337.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","258","365474","0.0-338.0","cq7hhxa8","3440","1440","","","","","","","","","","","819","hvp","Diagnostic trial","","","","","f","6","0","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","259","365475","0.0-340.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","260","365798","0.0-340.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","261","365799","0.0-340.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","262","366562","0.0-341.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","263","367056","0.0-342.0","cq7hhxa8","3440","1440","","","","","","","","","","","494","hvp","Diagnostic trial","","","","","f","6","1","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","264","367819","0.0-345.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","265","368459","0.0-346.0","cq7hhxa8","3440","1440","","","","","","","","","","","639","nua","Diagnostic trial","","","","","j","6","2","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","266","369218","0.0-349.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","267","369853","0.0-350.0","cq7hhxa8","3440","1440","","","","","","","","","","","635","hvp","Diagnostic trial","","","","","f","6","3","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","268","370618","0.0-353.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","269","371492","0.0-354.0","cq7hhxa8","3440","1440","","","","","","","","","","","874","hvp","Inducer trial","","","","","f","6","","true","","","f","1","LEFT","","","",""
"","html-keyboard-response","270","372995","0.0-357.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","271","377988","0.0-358.0","cq7hhxa8","3440","1440","","","","","","","","","","","4993","If umf press RIGHT | If byp press LEFT","Inducer instructions","","","",""," ","7","","","","","","","","","","",""
"","html-keyboard-response","272","378754","0.0-359.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","273","379285","0.0-360.0","cq7hhxa8","3440","1440","","","","","","","","","","","531","umf","Diagnostic trial","","","","","j","7","0","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","274","379285","0.0-362.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","275","379596","0.0-362.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","276","379596","0.0-362.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","277","380358","0.0-363.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","278","380963","0.0-364.0","cq7hhxa8","3440","1440","","","","","","","","","","","603","byp","Diagnostic trial","","","","","f","7","1","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","279","381723","0.0-367.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","280","382313","0.0-368.0","cq7hhxa8","3440","1440","","","","","","","","","","","590","umf","Diagnostic trial","","","","","j","7","2","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","281","383066","0.0-371.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","282","383546","0.0-372.0","cq7hhxa8","3440","1440","","","","","","","","","","","479","umf","Diagnostic trial","","","","","j","7","3","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","283","383547","0.0-374.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","284","383882","0.0-374.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","285","383882","0.0-374.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","286","384634","0.0-375.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","287","385140","0.0-376.0","cq7hhxa8","3440","1440","","","","","","","","","","","505","umf","Diagnostic trial","","","","","j","7","4","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","288","385902","0.0-379.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","289","386446","0.0-380.0","cq7hhxa8","3440","1440","","","","","","","","","","","543","umf","Diagnostic trial","","","","","j","7","5","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","290","387200","0.0-383.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","291","387862","0.0-384.0","cq7hhxa8","3440","1440","","","","","","","","","","","661","byp","Diagnostic trial","","","","","f","7","6","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","292","388622","0.0-387.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","293","389090","0.0-388.0","cq7hhxa8","3440","1440","","","","","","","","","","","466","umf","Diagnostic trial","","","","","j","7","7","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","294","389843","0.0-391.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","295","390554","0.0-392.0","cq7hhxa8","3440","1440","","","","","","","","","","","711","byp","Diagnostic trial","","","","","f","7","8","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","296","391316","0.0-395.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","297","392072","0.0-396.0","cq7hhxa8","3440","1440","","","","","","","","","","","754","byp","Diagnostic trial","","","","","f","7","9","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","298","392829","0.0-399.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","299","393658","0.0-400.0","cq7hhxa8","3440","1440","","","","","","","","","","","829","byp","Diagnostic trial","","","","","f","7","10","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","300","393659","0.0-402.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","301","393966","0.0-402.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","302","393966","0.0-402.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","303","394720","0.0-403.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","304","395304","0.0-404.0","cq7hhxa8","3440","1440","","","","","","","","","","","583","byp","Diagnostic trial","","","","","f","7","11","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","305","395304","0.0-406.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","306","395610","0.0-406.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","307","395611","0.0-406.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","308","396374","0.0-407.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","309","397097","0.0-408.0","cq7hhxa8","3440","1440","","","","","","","","","","","721","byp","Inducer trial","","","","","f","7","","true","","","f","1","LEFT","","","",""
"","html-keyboard-response","310","398608","0.0-411.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - long","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","311","404064","0.0-412.0","cq7hhxa8","3440","1440","","","","","","","","","","","5455","If uau press LEFT | If sbk press RIGHT","Inducer instructions","","","",""," ","8","","","","","","","","","","",""
"","html-keyboard-response","312","404826","0.0-413.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","313","405356","0.0-414.0","cq7hhxa8","3440","1440","","","","","","","","","","","530","uau","Diagnostic trial","","","","","f","8","0","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","314","405356","0.0-416.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","315","405666","0.0-416.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","316","405666","0.0-416.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","317","406422","0.0-417.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","318","407205","0.0-418.0","cq7hhxa8","3440","1440","","","","","","","","","","","781","uau","Diagnostic trial","","","","","f","8","1","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","319","407205","0.0-420.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","320","407510","0.0-420.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","321","407510","0.0-420.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","322","408270","0.0-421.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","323","409198","0.0-422.0","cq7hhxa8","3440","1440","","","","","","","","","","","926","sbk","Diagnostic trial","","","","","j","8","2","false","true","LEFT","f","0","RIGHT","false","","",""
"","call-function","324","409199","0.0-424.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","325","409504","0.0-424.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","326","409504","0.0-424.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","327","410258","0.0-425.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","+","Fixation - short","","","","","null","","","","","","","","","","","",""
"","html-keyboard-response","328","410806","0.0-426.0","cq7hhxa8","3440","1440","","","","","","","","","","","546","uau","Diagnostic trial","","","","","f","8","3","false","false","RIGHT","j","0","LEFT","false","","",""
"","call-function","329","410806","0.0-428.0-0.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","330","411115","0.0-428.0-1.0","cq7hhxa8","3440","1440","","","","","","","","","","","null","Wrong","Feedback","","","","","null","","","","","","","","","","","",""
"","call-function","331","411115","0.0-428.0-2.0","cq7hhxa8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
