"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","202","282827","0.0-267.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","203","283286","0.0-268.0","2kvo513m","2048","1152","","","","","","","","","","","458","ff4","Diagnostic trial","","j","4","0","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","204","284046","0.0-271.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","205","284454","0.0-272.0","2kvo513m","2048","1152","","","","","","","","","","","407","a82","Diagnostic trial","","f","4","1","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","206","285216","0.0-275.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","207","285651","0.0-276.0","2kvo513m","2048","1152","","","","","","","","","","","434","a82","Diagnostic trial","","j","4","2","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","208","286416","0.0-279.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","209","286786","0.0-280.0","2kvo513m","2048","1152","","","","","","","","","","","369","a82","Diagnostic trial","","j","4","3","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","210","287545","0.0-283.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","211","287945","0.0-284.0","2kvo513m","2048","1152","","","","","","","","","","","398","ff4","Diagnostic trial","","j","4","4","false","false","RIGHT","j","1","RIGHT","true","","",""
"","html-keyboard-response","212","288708","0.0-287.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","213","289184","0.0-288.0","2kvo513m","2048","1152","","","","","","","","","","","475","a82","Diagnostic trial","","f","4","5","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","214","289937","0.0-291.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","215","290204","0.0-292.0","2kvo513m","2048","1152","","","","","","","","","","","266","a82","Diagnostic trial","","j","4","6","false","false","RIGHT","j","1","LEFT","false","","",""
"","html-keyboard-response","216","290969","0.0-295.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","217","291302","0.0-296.0","2kvo513m","2048","1152","","","","","","","","","","","333","a82","Diagnostic trial","","f","4","7","false","true","LEFT","f","1","LEFT","true","","",""
"","html-keyboard-response","218","292062","0.0-299.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","",""
"","html-keyboard-response","219","292394","0.0-300.0","2kvo513m","2048","1152","","","","","","","","","","","332","a82","Inducer trial","","j","4","","true","","","","0","","","","",""
"","call-function","220","292395","0.0-302.0-0.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","221","292704","0.0-302.0-1.0","2kvo513m","2048","1152","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","",""
"","call-function","222","292705","0.0-302.0-2.0","2kvo513m","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","223","294208","0.0-303.0","2kvo513m","2048","1152","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","",""
"","html-keyboard-response","224","304847","0.0-304.0","2kvo513m","2048","1152","","","","","","","","","","","10639","If lpo press LEFT | If ows press RIGHT","Inducer instructions",""," ","5","","","","","","","","","","",""
