"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_indu_response_side","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","503","713871","0.0-740.0","r35stz2p","1366","768","","","","","","","","","","","498","ume","Diagnostic trial","","f","13","2","false","true","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","504","714635","0.0-743.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","505","715319","0.0-744.0","r35stz2p","1366","768","","","","","","","","","","","681","ume","Diagnostic trial","","j","13","3","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","506","716085","0.0-747.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","507","716651","0.0-748.0","r35stz2p","1366","768","","","","","","","","","","","564","ume","Diagnostic trial","","j","13","4","false","false","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","508","717419","0.0-751.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","509","718089","0.0-752.0","r35stz2p","1366","768","","","","","","","","","","","668","efg","Diagnostic trial","","j","13","5","false","false","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","510","718853","0.0-755.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","511","719258","0.0-756.0","r35stz2p","1366","768","","","","","","","","","","","402","efg","Diagnostic trial","","f","13","6","false","true","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","512","720019","0.0-759.0","r35stz2p","1366","768","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
