"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","inducer_run","diagnostic_run","inducer_trial","italic","correct_diag_response_side","correct_response_key","correct_response","correct_indu_response_side","correct_inducer_response_side","congruent","accuracy","open_feedback","interactive"
"","html-keyboard-response","731","777880","0.0-1142.0","bnnt4sn8","1280","689","","","","","","","","","","","581","lff","Inducer trial","","j","22","","true","","","f","0","LEFT","","","","",""
"","call-function","732","777880","0.0-1144.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","733","778187","0.0-1144.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","734","778187","0.0-1144.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","735","779703","0.0-1145.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","","",""
"","html-keyboard-response","736","781540","0.0-1146.0","bnnt4sn8","1280","689","","","","","","","","","","","1837","If ttm press RIGHT | If yrp press LEFT","Inducer instructions",""," ","23","","","","","","","","","","","",""
"","html-keyboard-response","737","782296","0.0-1147.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","738","783295","0.0-1148.0","bnnt4sn8","1280","689","","","","","","","","","","","999","yrp","Diagnostic trial","","f","23","0","false","false","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","739","784058","0.0-1151.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","740","784536","0.0-1152.0","bnnt4sn8","1280","689","","","","","","","","","","","477","ttm","Diagnostic trial","","j","23","1","false","true","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","741","785293","0.0-1155.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","742","785859","0.0-1156.0","bnnt4sn8","1280","689","","","","","","","","","","","566","ttm","Diagnostic trial","","f","23","2","false","false","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","743","786626","0.0-1159.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","744","787097","0.0-1160.0","bnnt4sn8","1280","689","","","","","","","","","","","471","yrp","Diagnostic trial","","j","23","3","false","true","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","745","787853","0.0-1163.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","746","788548","0.0-1164.0","bnnt4sn8","1280","689","","","","","","","","","","","695","ttm","Diagnostic trial","","f","23","4","false","true","RIGHT","j","0","","LEFT","false","","",""
"","call-function","747","788548","0.0-1166.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","748","788852","0.0-1166.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","749","788852","0.0-1166.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","750","789612","0.0-1167.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","751","790201","0.0-1168.0","bnnt4sn8","1280","689","","","","","","","","","","","589","ttm","Diagnostic trial","","f","23","5","false","false","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","752","790968","0.0-1171.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","753","791535","0.0-1172.0","bnnt4sn8","1280","689","","","","","","","","","","","567","yrp","Diagnostic trial","","j","23","6","false","true","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","754","792296","0.0-1175.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","755","793200","0.0-1176.0","bnnt4sn8","1280","689","","","","","","","","","","","889","ttm","Diagnostic trial","","f","23","7","false","true","RIGHT","j","0","","LEFT","false","","",""
"","call-function","756","793200","0.0-1178.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","757","793516","0.0-1178.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","758","793516","0.0-1178.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","759","794288","0.0-1179.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","760","795030","0.0-1180.0","bnnt4sn8","1280","689","","","","","","","","","","","727","yrp","Diagnostic trial","","f","23","8","false","false","LEFT","f","1","","RIGHT","false","","",""
"","html-keyboard-response","761","795787","0.0-1183.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","762","796343","0.0-1184.0","bnnt4sn8","1280","689","","","","","","","","","","","556","yrp","Diagnostic trial","","j","23","9","false","true","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","763","797109","0.0-1187.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","764","797510","0.0-1188.0","bnnt4sn8","1280","689","","","","","","","","","","","401","yrp","Diagnostic trial","","j","23","10","false","true","RIGHT","j","1","","RIGHT","true","","",""
"","html-keyboard-response","765","798268","0.0-1191.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","766","798674","0.0-1192.0","bnnt4sn8","1280","689","","","","","","","","","","","406","yrp","Diagnostic trial","","j","23","11","false","false","LEFT","f","0","","RIGHT","false","","",""
"","call-function","767","798674","0.0-1194.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","768","798986","0.0-1194.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","769","798986","0.0-1194.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","770","799736","0.0-1195.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","771","800335","0.0-1196.0","bnnt4sn8","1280","689","","","","","","","","","","","599","ttm","Diagnostic trial","","f","23","12","false","false","LEFT","f","1","","LEFT","true","","",""
"","html-keyboard-response","772","801089","0.0-1199.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","773","802094","0.0-1200.0","bnnt4sn8","1280","689","","","","","","","","","","","1004","ttm","Diagnostic trial","","j","23","13","false","true","RIGHT","j","1","","LEFT","false","","",""
"","html-keyboard-response","774","802860","0.0-1203.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","",""
"","html-keyboard-response","775","803467","0.0-1204.0","bnnt4sn8","1280","689","","","","","","","","","","","607","yrp","Inducer trial","","j","23","","true","","","f","0","LEFT","","","","",""
"","call-function","776","803467","0.0-1206.0-0.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","777","803769","0.0-1206.0-1.0","bnnt4sn8","1280","689","","","","","","","","","","","null","Wrong","Feedback","","null","","","","","","","","","","","","",""
"","call-function","778","803769","0.0-1206.0-2.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","779","805282","0.0-1207.0","bnnt4sn8","1280","689","","","","","","","","","","","null","+","Fixation - long","","null","","","","","","","","","","","","",""
"","call-function","780","805282","0.0-1208.0","bnnt4sn8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey","781","862168","0.0-1209.0","bnnt4sn8","1280","689","","","","","","","","","","","56618","feedback","Feedback","","{""strategy_feedback"":""Pattern observation "",""open_feedback"":""Its a cool experiment""}","","","","","","","","","","","[]","Its a cool experiment","[{""event"":""fullscreenenter"",""trial"":3,""time"":66948},{""event"":""fullscreenexit"",""trial"":4,""time"":78718},{""event"":""blur"",""trial"":4,""time"":82095},{""event"":""focus"",""trial"":4,""time"":88609}]"
