"value","trial_type","trial_index","time_elapsed","internal_node_id","id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","view_history","rt","stimulus","trial_info","success","response","exp_parameters","inducer_run","diagnostic_run","cue_num","post_cue","inducer_trial","italic","forced_equal_run","correct_inducer_response_side","correct_diag_response_side","correct_response_key","correct_response","congruent","force_equal","correct_indu_response_side","accuracy","interactive"
"","html-keyboard-response","373","495789","0.0-645.0","s90ueqos","","","","","","","","","","","","","604","jey","Diagnostic trial","","j","","9","1","9","false","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
"","html-keyboard-response","374","496544","0.0-648.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","375","497055","0.0-649.0","s90ueqos","","","","","","","","","","","","","510","ttm","Diagnostic trial","","j","","9","2","9","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","376","497814","0.0-652.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","377","498399","0.0-653.0","s90ueqos","","","","","","","","","","","","","585","ttm","Diagnostic trial","","f","","9","3","9","false","false","false","both pre & post","RIGHT","LEFT","f","1","false","","","",""
"","html-keyboard-response","378","499161","0.0-656.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","379","499841","0.0-657.0","s90ueqos","","","","","","","","","","","","","679","ttm","Diagnostic trial","","j","","9","4","9","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","380","500601","0.0-660.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","381","501324","0.0-661.0","s90ueqos","","","","","","","","","","","","","722","jey","Diagnostic trial","","f","","9","5","9","false","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","382","502091","0.0-664.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","383","502624","0.0-665.0","s90ueqos","","","","","","","","","","","","","532","jey","Diagnostic trial","","f","","9","6","9","false","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","384","503383","0.0-668.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","385","503928","0.0-669.0","s90ueqos","","","","","","","","","","","","","544","ttm","Diagnostic trial","","j","","9","7","9","false","false","true","both pre & post","RIGHT","RIGHT","j","1","true","","","",""
"","html-keyboard-response","386","504689","0.0-672.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","387","505360","0.0-673.0","s90ueqos","","","","","","","","","","","","","670","jey","Diagnostic trial","","f","","9","8","9","false","false","false","both pre & post","LEFT","LEFT","f","1","true","","","",""
"","html-keyboard-response","388","506119","0.0-676.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","389","507373","0.0-677.0","s90ueqos","","","","","","","","","","","","","null","Cue","Cue","","null","","9","8","","","false","","","","","","","","","","",""
"","html-keyboard-response","390","508125","0.0-678.0","s90ueqos","2560","1440","","","","","","","","","","","null","+","Fixation - short","","null","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","391","508636","0.0-679.0","s90ueqos","","","","","","","","","","","","","511","jey","Diagnostic trial","","j","","9","9","9","true","false","true","both pre & post","LEFT","RIGHT","j","1","false","","","",""
